run,method,scenario,seed,status,error,path,n_train,originals_retained,fitted_vectors_or_images,train_seconds,training_cpu_core_percent,epochs,model_mb,batch1_median_ms,batch1_p95_ms,rss_peak_mb,vram_peak_mb,fit_cpu_core_percent,fit_gpu_global_percent,evaluation,n,accuracy,macro_f1,balanced_accuracy,mcc,kappa,top2_accuracy,nll,brier,ece,auroc_macro,multiclass_gmean,score_argmax_agreement
few10__polygarbor_aug__seed42,polygarbor_aug,few10,42,complete,,runs/2026-09-12/few10__polygarbor_aug__seed42,80,80,320,1.5140353271272033,103.69639148242247,0,0.07544,7.672845444176346,8.010924031259492,395.505664,0.0,,,val_clean,500,0.59,0.5665062941363872,0.6000149899794099,0.5433900963959389,0.5320019359139432,0.81,1.0105597510001492,0.5045285705166455,0.03431385940374826,0.9262616400195953,0.5051070178780849,1.0
few10__polygarbor_aug__seed42,polygarbor_aug,few10,42,complete,,runs/2026-09-12/few10__polygarbor_aug__seed42,80,80,320,1.5140353271272033,103.69639148242247,0,0.07544,7.672845444176346,8.010924031259492,395.505664,0.0,,,test_clean,500,0.574,0.5538169782575038,0.5832790986086547,0.5234544858889739,0.5131317287252279,0.772,1.0397999060469505,0.5105762177531702,0.06730202718560442,0.9112894002284905,0.4745322660630497,1.0
few10__polygarbor_aug__seed43,polygarbor_aug,few10,43,complete,,runs/2026-09-12/few10__polygarbor_aug__seed43,80,80,320,1.5349029171047732,102.93810653381853,0,0.075225,7.936238485854119,8.05415403447114,395.603968,0.0,,,train,80,1.0,1.0,1.0,1.0,1.0,1.0,0.05572095732231615,0.008442742986320053,0.05238379679906455,1.0,1.0,1.0
few10__polygarbor_aug__seed43,polygarbor_aug,few10,43,complete,,runs/2026-09-12/few10__polygarbor_aug__seed43,80,80,320,1.5349029171047732,102.93810653381853,0,0.075225,7.936238485854119,8.05415403447114,395.603968,0.0,,,val_clean,500,0.588,0.5152547347656394,0.5799589954815951,0.559799834417669,0.528871487119438,0.752,1.1029368964038284,0.5285994642312393,0.061677381380722054,0.9283635525476542,0.2841429625479011,1.0
few10__polygarbor_aug__seed43,polygarbor_aug,few10,43,complete,,runs/2026-09-12/few10__polygarbor_aug__seed43,80,80,320,1.5349029171047732,102.93810653381853,0,0.075225,7.936238485854119,8.05415403447114,395.603968,0.0,,,test_clean,500,0.574,0.5319004998955366,0.5852683652117596,0.545160424512062,0.5129914670617609,0.754,1.1615058405420313,0.5497484662642574,0.08599363442089661,0.9181456562810666,0.3436701100716739,1.0
few10__polygarbor_p3__seed42,polygarbor_p3,few10,42,complete,,runs/2026-09-12/few10__polygarbor_p3__seed42,80,80,720,0.6334148989990354,151.55942834894725,0,0.167885,21.155873546376824,21.631574304774404,399.388672,0.0,209.1,34.0,train,80,0.975,0.9747474747474747,0.975,0.9721231933059806,0.9714285714285714,1.0,0.26227297006531813,0.11666833603323208,0.18317292444427366,1.0,0.9724924724660731,1.0
few10__polygarbor_p3__seed42,polygarbor_p3,few10,42,complete,,runs/2026-09-12/few10__polygarbor_p3__seed42,80,80,720,0.6334148989990354,151.55942834894725,0,0.167885,21.155873546376824,21.631574304774404,399.388672,0.0,209.1,34.0,val_clean,500,0.572,0.5297980754203273,0.6008784499426361,0.5420047630574967,0.5160867244950569,0.784,1.1789648945054674,0.5930158142255886,0.1389035863198535,0.9310510703461834,0.39832590929961337,0.81
few10__polygarbor_p3__seed42,polygarbor_p3,few10,42,complete,,runs/2026-09-12/few10__polygarbor_p3__seed42,80,80,720,0.6334148989990354,151.55942834894725,0,0.167885,21.155873546376824,21.631574304774404,399.388672,0.0,209.1,34.0,test_clean,500,0.574,0.5353253105389335,0.5767924938453273,0.5367966267556397,0.5120252555567264,0.806,1.2211418927346567,0.5998086351952697,0.11932479346503037,0.9162722334894091,0.4289573244437969,0.832
few10__polygarbor_p3__seed43,polygarbor_p3,few10,43,complete,,runs/2026-09-12/few10__polygarbor_p3__seed43,80,80,720,0.6088772179791704,149.45541943911766,0,0.16758,20.697266969364136,20.943113713292405,399.048704,0.0,229.0,35.0,train,80,0.875,0.8333333333333333,0.875,0.8728715609439696,0.8571428571428572,1.0,0.30720718619084647,0.15225462627791783,0.15028671767118873,1.0,0.0,1.0
few10__polygarbor_p3__seed43,polygarbor_p3,few10,43,complete,,runs/2026-09-12/few10__polygarbor_p3__seed43,80,80,720,0.6088772179791704,149.45541943911766,0,0.16758,20.697266969364136,20.943113713292405,399.048704,0.0,229.0,35.0,val_clean,500,0.456,0.3794385188892633,0.49340606106690876,0.4142485395703647,0.38580209278904565,0.746,1.3958532368913392,0.6716871126670002,0.11936540322683728,0.9259588958444386,0.0,0.846
few10__polygarbor_p3__seed43,polygarbor_p3,few10,43,complete,,runs/2026-09-12/few10__polygarbor_p3__seed43,80,80,720,0.6088772179791704,149.45541943911766,0,0.16758,20.697266969364136,20.943113713292405,399.048704,0.0,229.0,35.0,test_clean,500,0.496,0.39275490727889273,0.49316045941450865,0.45053876355124695,0.4227703358926903,0.766,1.4195369944640617,0.6541119627246832,0.1180764128972861,0.9176311237644037,0.0,0.888
few10__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few10,42,complete,,runs/2026-09-12/few10__polygarbor_p3_aug__seed42,80,80,2800,2.4623465901240706,149.04481825261973,0,0.649625,24.99563299352303,25.82429558970034,420.999168,0.0,358.70000000000005,38.0,train,80,0.925,0.9221230158730158,0.925,0.9174036320800654,0.9142857142857143,1.0,0.6291555872309351,0.3123997422239646,0.3456616099661516,0.9998214285714286,0.9123367196696422,0.9625
few10__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few10,42,complete,,runs/2026-09-12/few10__polygarbor_p3_aug__seed42,80,80,2800,2.4623465901240706,149.04481825261973,0,0.649625,24.99563299352303,25.82429558970034,420.999168,0.0,358.70000000000005,38.0,val_clean,500,0.608,0.5709863438208171,0.635591217101011,0.5761411104812517,0.5557449431988177,0.794,1.153725654633902,0.5760180324451409,0.17008021095474254,0.9348393673350839,0.45192488525297764,0.81
few10__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few10,42,complete,,runs/2026-09-12/few10__polygarbor_p3_aug__seed42,80,80,2800,2.4623465901240706,149.04481825261973,0,0.649625,24.99563299352303,25.82429558970034,420.999168,0.0,358.70000000000005,38.0,test_clean,500,0.596,0.5625739741753856,0.5993280838887483,0.5582003940237699,0.5374737825485651,0.806,1.1870312377436125,0.5859193287751171,0.15648703900150074,0.9255144811130875,0.4624344103367708,0.844
few10__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few10,43,complete,,runs/2026-09-12/few10__polygarbor_p3_aug__seed43,80,80,2800,2.4031766270054504,146.47279606685424,0,0.648141,22.79233594890684,23.162558540934697,420.130816,0.0,375.15,16.0,train,80,0.8625,0.8208020050125313,0.8625,0.8584826945946175,0.8428571428571429,1.0,0.6829728080585417,0.33434342650745713,0.33378503434916124,1.0,0.0,0.9875
few10__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few10,43,complete,,runs/2026-09-12/few10__polygarbor_p3_aug__seed43,80,80,2800,2.4031766270054504,146.47279606685424,0,0.648141,22.79233594890684,23.162558540934697,420.130816,0.0,375.15,16.0,val_clean,500,0.52,0.4518998938002772,0.550393129429128,0.47763645734728327,0.4554711535843611,0.806,1.200298463806851,0.5963926395483446,0.11857803048566516,0.9386514916601556,0.0,0.822
few10__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few10,43,complete,,runs/2026-09-12/few10__polygarbor_p3_aug__seed43,80,80,2800,2.4031766270054504,146.47279606685424,0,0.648141,22.79233594890684,23.162558540934697,420.130816,0.0,375.15,16.0,test_clean,500,0.548,0.4572294224564573,0.5478053318497887,0.5040196607814018,0.4832773931573122,0.8,1.2428421470913722,0.6027218597044903,0.13311503638867112,0.9285425109107734,0.2542269983528546,0.844
few10__polygarbor_p5__seed42,polygarbor_p5,few10,42,complete,,runs/2026-09-12/few10__polygarbor_p5__seed42,80,80,2000,1.0876768940361217,198.58838703327893,0,0.463519,39.23826897516847,41.47618976421654,424.538112,0.0,302.0,34.0,train,80,0.825,0.7824388336570326,0.825,0.8161929941609841,0.8,1.0,0.595587085560503,0.2888553802870696,0.23098365958515715,1.0,0.0,0.975
few10__polygarbor_p5__seed42,polygarbor_p5,few10,42,complete,,runs/2026-09-12/few10__polygarbor_p5__seed42,80,80,2000,1.0876768940361217,198.58838703327893,0,0.463519,39.23826897516847,41.47618976421654,424.538112,0.0,302.0,34.0,val_clean,500,0.504,0.43797170877188274,0.5384357933575782,0.46835146365486213,0.4398113429167758,0.764,1.3695333285983726,0.6443275763749183,0.13512484597927782,0.920047831540236,0.0,0.838
few10__polygarbor_p5__seed42,polygarbor_p5,few10,42,complete,,runs/2026-09-12/few10__polygarbor_p5__seed42,80,80,2000,1.0876768940361217,198.58838703327893,0,0.463519,39.23826897516847,41.47618976421654,424.538112,0.0,302.0,34.0,test_clean,500,0.504,0.43145930793080856,0.5041899930981752,0.4591587603303727,0.43227082513025716,0.768,1.3586841633964288,0.6344892301788084,0.13394725855291068,0.91526701478641,0.0,0.842
few10__polygarbor_p5__seed43,polygarbor_p5,few10,43,complete,,runs/2026-09-12/few10__polygarbor_p5__seed43,80,80,2000,1.0702790978830308,194.34183140772876,0,0.462532,33.400869520846754,35.16566398902796,420.327424,0.0,301.15,35.0,train,80,0.85,0.8088118022328548,0.85,0.8442449976016574,0.8285714285714285,1.0,0.6486188511030317,0.3161878709017795,0.2774966174279762,1.0,0.0,1.0
few10__polygarbor_p5__seed43,polygarbor_p5,few10,43,complete,,runs/2026-09-12/few10__polygarbor_p5__seed43,80,80,2000,1.0702790978830308,194.34183140772876,0,0.462532,33.400869520846754,35.16566398902796,420.327424,0.0,301.15,35.0,val_clean,500,0.56,0.5142750978053191,0.588912910405476,0.5213689368586388,0.5009414059841661,0.76,1.3417868686161845,0.6508645086059051,0.21031661476071734,0.9248118238972385,0.0,0.76
few10__polygarbor_p5__seed43,polygarbor_p5,few10,43,complete,,runs/2026-09-12/few10__polygarbor_p5__seed43,80,80,2000,1.0702790978830308,194.34183140772876,0,0.462532,33.400869520846754,35.16566398902796,420.327424,0.0,301.15,35.0,test_clean,500,0.552,0.4923221669480815,0.5528253311103134,0.5070616776925861,0.4877634930870939,0.758,1.4020491741271124,0.6502057296482854,0.1725468028344904,0.913850776784352,0.0,0.76
few10__resnet18__seed42,resnet18,few10,42,complete,,runs/2026-09-12/few10__resnet18__seed42,80,80,80,32.74335956608411,112.38920039872083,15,45.011183,3.806927998084575,5.771070625633001,2414.862336,4099.93216,113.70935251798561,70.82014388489209,train,80,0.125,0.028089887640449437,0.125,0.0,0.0,0.175,16.70098038837134,1.704751261004305,0.8467221999742327,0.5957142857142858,0.0,1.0
few10__resnet18__seed42,resnet18,few10,42,complete,,runs/2026-09-12/few10__resnet18__seed42,80,80,80,32.74335956608411,112.38920039872083,15,45.011183,3.806927998084575,5.771070625633001,2414.862336,4099.93216,113.70935251798561,70.82014388489209,val_clean,500,0.142,0.044676705283529065,0.13293650793650794,0.06850018662345966,0.009311090173474534,0.17,17.245249682439727,1.6808477704750044,0.8420239007287449,0.6032782234565072,0.0,1.0
few10__resnet18__seed42,resnet18,few10,42,complete,,runs/2026-09-12/few10__resnet18__seed42,80,80,80,32.74335956608411,112.38920039872083,15,45.011183,3.806927998084575,5.771070625633001,2414.862336,4099.93216,113.70935251798561,70.82014388489209,test_clean,500,0.136,0.05811703096539162,0.14285714285714285,0.09640113030573182,0.020257091796467508,0.168,16.913063304030512,1.6871884733937172,0.8445022384615986,0.5887092816546725,0.0,1.0
few10__resnet18__seed43,resnet18,few10,43,complete,,runs/2026-09-12/few10__resnet18__seed43,80,80,80,38.23024793993682,109.67755183245428,33,45.011183,3.9511744980700314,5.365843081381172,2423.35744,4120.90368,110.42874251497005,71.91616766467065,train,80,0.35,0.2773809523809524,0.35,0.32080261451235703,0.2571428571428571,0.5,4.230317467832888,1.1035476844268577,0.4862958082013878,0.7678571428571429,0.0,1.0
few10__resnet18__seed43,resnet18,few10,43,complete,,runs/2026-09-12/few10__resnet18__seed43,80,80,80,38.23024793993682,109.67755183245428,33,45.011183,3.9511744980700314,5.365843081381172,2423.35744,4120.90368,110.42874251497005,71.91616766467065,val_clean,500,0.354,0.27522016796313475,0.3563360309691007,0.3469462728670317,0.26527121273469234,0.496,4.217569042777139,1.1267288078423479,0.4425375472642752,0.7732746872472771,0.0,1.0
few10__resnet18__seed43,resnet18,few10,43,complete,,runs/2026-09-12/few10__resnet18__seed43,80,80,80,38.23024793993682,109.67755183245428,33,45.011183,3.9511744980700314,5.365843081381172,2423.35744,4120.90368,110.42874251497005,71.91616766467065,test_clean,500,0.346,0.27526208863876894,0.3533030295079673,0.32572542994549547,0.2486696627974303,0.472,4.464963666103729,1.1244975419303622,0.4351527801662265,0.7580270542378575,0.0,1.0
few10__yolo11n__seed42,yolo11n,few10,42,complete,,runs/2026-09-12/few10__yolo11n__seed42,80,80,80,31.533055773121305,301.9688313276803,21,3.203496,4.306533490307629,7.305772241670638,2667.606016,710.934528,327.56449275362314,57.8768115942029,train,80,0.9875,0.987468671679198,0.9875,0.9858903532848091,0.9857142857142858,1.0,0.044403162533436645,0.01755192639632534,0.0254367069910591,1.0,0.9869162813660015,1.0
few10__yolo11n__seed42,yolo11n,few10,42,complete,,runs/2026-09-12/few10__yolo11n__seed42,80,80,80,31.533055773121305,301.9688313276803,21,3.203496,4.306533490307629,7.305772241670638,2667.606016,710.934528,327.56449275362314,57.8768115942029,val_clean,500,0.834,0.8284232399315699,0.8310134198447954,0.8118800321273896,0.8097656679746232,0.958,0.4581553137441996,0.23779184140292964,0.04790816528738224,0.9835832749721425,0.8173241357519792,1.0
few10__yolo11n__seed42,yolo11n,few10,42,complete,,runs/2026-09-12/few10__yolo11n__seed42,80,80,80,31.533055773121305,301.9688313276803,21,3.203496,4.306533490307629,7.305772241670638,2667.606016,710.934528,327.56449275362314,57.8768115942029,test_clean,500,0.818,0.8190675520593553,0.8259827551609293,0.7942800180258296,0.7921605708047269,0.938,0.5935514764934099,0.2709278694673214,0.08640587819764525,0.9755262930162529,0.81522887819878,1.0
few10__yolo11n__seed43,yolo11n,few10,43,complete,,runs/2026-09-12/few10__yolo11n__seed43,80,80,80,40.21046431490686,313.3761376470489,29,3.204072,4.492198000662029,7.281322992639615,2611.544064,811.597824,334.17237569060774,61.91160220994475,train,80,1.0,1.0,1.0,1.0,1.0,1.0,0.010608777509072007,0.003496209899620241,0.009441576992065557,1.0,1.0,1.0
few10__yolo11n__seed43,yolo11n,few10,43,complete,,runs/2026-09-12/few10__yolo11n__seed43,80,80,80,40.21046431490686,313.3761376470489,29,3.204072,4.492198000662029,7.281322992639615,2611.544064,811.597824,334.17237569060774,61.91160220994475,val_clean,500,0.854,0.8568727803270688,0.8545893787218068,0.8328636537047879,0.8326916024935826,0.946,0.5036281586056759,0.2325195756308451,0.06782121018811826,0.9803050411914375,0.8490895373559082,1.0
few10__yolo11n__seed43,yolo11n,few10,43,complete,,runs/2026-09-12/few10__yolo11n__seed43,80,80,80,40.21046431490686,313.3761376470489,29,3.204072,4.492198000662029,7.281322992639615,2611.544064,811.597824,334.17237569060774,61.91160220994475,test_clean,500,0.846,0.8492905807958611,0.8528212620713618,0.8261292183033195,0.824094084535357,0.95,0.5543933030009259,0.24565556675763958,0.08431296680547234,0.9781838154140421,0.840923210100164,1.0
few1__polygarbor_aug__seed42,polygarbor_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_aug__seed42,8,8,32,0.22703838488087058,96.8999141336547,0,0.008548,4.6717909863218665,4.861845803679898,377.131008,0.0,,,train,8,1.0,1.0,1.0,1.0,1.0,1.0,4.259851001795373e-05,6.462904045096277e-09,4.259647876159178e-05,1.0,1.0,1.0
few1__polygarbor_aug__seed42,polygarbor_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_aug__seed42,8,8,32,0.22703838488087058,96.8999141336547,0,0.008548,4.6717909863218665,4.861845803679898,377.131008,0.0,,,val_clean,500,0.41,0.3476308766297205,0.3906871223145373,0.35432963582130805,0.32028276237085374,0.538,3.4586707512856174,0.91419472744426,0.35385483286941616,0.7528066648161247,0.1616839245576725,1.0
few1__polygarbor_aug__seed42,polygarbor_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_aug__seed42,8,8,32,0.22703838488087058,96.8999141336547,0,0.008548,4.6717909863218665,4.861845803679898,377.131008,0.0,,,test_clean,500,0.334,0.3137582346629481,0.35368059585914274,0.2636917044501068,0.2413196026610771,0.482,3.675690212802722,0.9771277800941726,0.4093485437233775,0.7281208609568568,0.1296267661047854,1.0
few1__polygarbor_aug__seed43,polygarbor_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_aug__seed43,8,8,32,0.2175492059905082,96.52988575336938,0,0.008495,4.7897344920784235,4.873704491183162,380.321792,0.0,,,train,8,1.0,1.0,1.0,1.0,1.0,1.0,2.3272853912056045e-05,1.9322265035828933e-09,2.3272286413966725e-05,1.0,1.0,1.0
few1__polygarbor_aug__seed43,polygarbor_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_aug__seed43,8,8,32,0.2175492059905082,96.52988575336938,0,0.008495,4.7897344920784235,4.873704491183162,380.321792,0.0,,,val_clean,500,0.38,0.35677579001674703,0.3770553212109104,0.3076771589107904,0.2885502490074129,0.63,2.908723655525857,0.9348576160026616,0.3790040191052646,0.8032218222409678,0.19861161533715782,1.0
few1__polygarbor_aug__seed43,polygarbor_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_aug__seed43,8,8,32,0.2175492059905082,96.52988575336938,0,0.008495,4.7897344920784235,4.873704491183162,380.321792,0.0,,,test_clean,500,0.424,0.42813389746244335,0.43363630210350085,0.35798981910838756,0.3428348461822811,0.632,2.76031527497387,0.8571614211964383,0.29878355515966604,0.802887288126428,0.3311848372023092,1.0
few1__polygarbor_p3__seed42,polygarbor_p3,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3__seed42,8,8,72,0.12133545707911253,98.8993678259752,0,0.017811,6.882047513499856,10.653139324858778,380.239872,0.0,,,train,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0007273890887894866,2.271011323537302e-06,0.0007267436587130582,1.0,1.0,1.0
few1__polygarbor_p3__seed42,polygarbor_p3,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3__seed42,8,8,72,0.12133545707911253,98.8993678259752,0,0.017811,6.882047513499856,10.653139324858778,380.239872,0.0,,,val_clean,500,0.328,0.23738178315460473,0.35277616423285163,0.2783593938495546,0.24109300676240342,0.474,4.46150586079811,1.120190253244353,0.47594668260974216,0.777993115752492,0.0,0.908
few1__polygarbor_p3__seed42,polygarbor_p3,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3__seed42,8,8,72,0.12133545707911253,98.8993678259752,0,0.017811,6.882047513499856,10.653139324858778,380.239872,0.0,,,test_clean,500,0.34,0.23305222260592318,0.34658065604182475,0.285324413689395,0.24539692121943868,0.468,4.447013136979813,1.127132361155293,0.4867533330974042,0.7569681300733584,0.0,0.946
few1__polygarbor_p3__seed43,polygarbor_p3,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3__seed43,8,8,72,0.12011411495041102,99.90499455417174,0,0.017705,6.6042745020240545,6.66500580846332,380.342272,0.0,,,train,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0011438370416965906,1.700812274030678e-05,0.0011395590532534694,1.0,1.0,1.0
few1__polygarbor_p3__seed43,polygarbor_p3,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3__seed43,8,8,72,0.12011411495041102,99.90499455417174,0,0.017705,6.6042745020240545,6.66500580846332,380.342272,0.0,,,val_clean,500,0.366,0.3023863240463559,0.3680166163474262,0.2867576212651193,0.2743504635458396,0.606,2.6084209892288857,0.9743440526284594,0.29787049163084034,0.8027511170275614,0.0,0.724
few1__polygarbor_p3__seed43,polygarbor_p3,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3__seed43,8,8,72,0.12011411495041102,99.90499455417174,0,0.017705,6.6042745020240545,6.66500580846332,380.342272,0.0,,,test_clean,500,0.34,0.2829670801169248,0.34596568555368623,0.2611487529061621,0.24760601915184688,0.546,2.797313137133138,0.9948987145159237,0.2960931814845108,0.7990835767540043,0.0,0.746
few1__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed42,8,8,288,0.2761854550335556,112.24341990143388,0,0.067883,9.455975494347513,9.709822171134874,381.087744,0.0,,,train,8,1.0,1.0,1.0,1.0,1.0,1.0,0.007122360977323281,0.0002421237544416091,0.007045969824323706,1.0,1.0,1.0
few1__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed42,8,8,288,0.2761854550335556,112.24341990143388,0,0.067883,9.455975494347513,9.709822171134874,381.087744,0.0,,,val_clean,500,0.412,0.3395765351069849,0.41733170400495667,0.3912889871480981,0.3272465160980298,0.494,3.9689122795801772,0.981155530190955,0.36748245173437016,0.7949871727252603,0.0,0.9
few1__polygarbor_p3_aug__seed42,polygarbor_p3_aug,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed42,8,8,288,0.2761854550335556,112.24341990143388,0,0.067883,9.455975494347513,9.709822171134874,381.087744,0.0,,,test_clean,500,0.424,0.35579302125402035,0.4391463896565039,0.401061269847846,0.34354485776805255,0.492,4.054406540454559,0.9930263625634285,0.37291832917995354,0.7710536380429809,0.0,0.906
few1__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed43,8,8,288,0.2811854981118813,120.91661991213968,0,0.067445,9.534507407806814,10.140364646213127,381.321216,0.0,,,train,8,1.0,1.0,1.0,1.0,1.0,1.0,0.0219110408738556,0.005645424239286046,0.020339704010543164,1.0,1.0,1.0
few1__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed43,8,8,288,0.2811854981118813,120.91661991213968,0,0.067445,9.534507407806814,10.140364646213127,381.321216,0.0,,,val_clean,500,0.366,0.3317826170171223,0.3681191086948461,0.28394067531408884,0.27433717453907813,0.612,2.0173092232360035,0.9152291486288157,0.2868524536949178,0.8113386016508778,0.27375576363939047,0.78
few1__polygarbor_p3_aug__seed43,polygarbor_p3_aug,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p3_aug__seed43,8,8,288,0.2811854981118813,120.91661991213968,0,0.067445,9.534507407806814,10.140364646213127,381.321216,0.0,,,test_clean,500,0.356,0.32901672556671957,0.35949014867801127,0.27406107999258955,0.26496772249564005,0.578,2.093894739102192,0.893680571298079,0.2667732599211682,0.806676791599256,0.27582540551792967,0.796
few1__polygarbor_p5__seed42,polygarbor_p5,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p5__seed42,8,8,200,0.16372669802512974,97.7238299739252,0,0.047356,11.920230463147163,12.289273279020563,377.15968,0.0,,,train,8,1.0,1.0,1.0,1.0,1.0,1.0,0.035238859277094636,0.012604047073961164,0.03151745745443711,1.0,1.0,1.0
few1__polygarbor_p5__seed42,polygarbor_p5,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p5__seed42,8,8,200,0.16372669802512974,97.7238299739252,0,0.047356,11.920230463147163,12.289273279020563,377.15968,0.0,,,val_clean,500,0.294,0.18894911305732826,0.32534875645878614,0.24278989682198354,0.20552754771335968,0.524,4.435357729190785,1.1150552465924757,0.462757635277217,0.766375619211089,0.0,0.922
few1__polygarbor_p5__seed42,polygarbor_p5,few1,42,complete,,runs/2026-09-12/few1__polygarbor_p5__seed42,8,8,200,0.16372669802512974,97.7238299739252,0,0.047356,11.920230463147163,12.289273279020563,377.15968,0.0,,,test_clean,500,0.3,0.17475693806525425,0.3042372881355932,0.23720524056795705,0.19919461858783694,0.524,4.308496477551029,1.1048501904739216,0.4677385322808574,0.7479445344362825,0.0,0.94
few1__polygarbor_p5__seed43,polygarbor_p5,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p5__seed43,8,8,200,0.15328853798564523,104.37831954205429,0,0.047127,11.981841525994241,12.347680004313588,377.56928,0.0,,,train,8,1.0,1.0,1.0,1.0,1.0,1.0,0.01841490628667342,0.0033274554938624266,0.01751094518432797,1.0,1.0,1.0
few1__polygarbor_p5__seed43,polygarbor_p5,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p5__seed43,8,8,200,0.15328853798564523,104.37831954205429,0,0.047127,11.981841525994241,12.347680004313588,377.56928,0.0,,,val_clean,500,0.35,0.2643605729135675,0.3438395032464358,0.3170976586486197,0.25212396793107583,0.53,2.6942424332313735,1.011503921827039,0.3602184222614663,0.8150914760506796,0.0,0.88
few1__polygarbor_p5__seed43,polygarbor_p5,few1,43,complete,,runs/2026-09-12/few1__polygarbor_p5__seed43,8,8,200,0.15328853798564523,104.37831954205429,0,0.047127,11.981841525994241,12.347680004313588,377.56928,0.0,,,test_clean,500,0.324,0.23643110435663628,0.33713264967003753,0.29894022216161287,0.23209741912031978,0.496,3.0346340365725544,1.0334855236502294,0.38295819053781155,0.8162295788263749,0.0,0.898
